CNTY_ST,STUSAB,FIPS,PPOV,PFHH,PHSLS,PUNEM,LO_POV,YCOORD,XCOORD,OTMIG,SQRTPPOV,PHSPLUS
Sherman County  TX,TX,48421,0.22819500000,0.10284500000,0.55232000000,0.04520200000,-1.21853300000,-396993.95321700000,-499463.08802500000,0.213314,0.477698,0.447680
Smith County  TX,TX,48423,0.18819100000,0.21777500000,0.46610800000,0.06532700000,-1.46180800000,-845844.67882200000,65468.65638800000,0.153710,0.433810,0.533892
Somervell County  TX,TX,48425,0.10532000000,0.15772200000,0.56292200000,0.04710900000,-2.13946600000,-861470.16971900000,-159251.87383500000,0.169869,0.324530,0.437078
Starr County  TX,TX,48427,0.59529800000,0.18021600000,0.81021300000,0.20883100000,0.38591000000,-1486434.51642000000,-264636.33461600000,0.071391,0.771556,0.189787
Stephens County  TX,TX,48429,0.22940200000,0.19335100000,0.59084100000,0.03730100000,-1.21169300000,-802142.99123299900,-252743.32519100000,0.285343,0.478959,0.409159
Sterling County  TX,TX,48431,0.23291100000,0.12169300000,0.58274800000,0.02009300000,-1.19194400000,-894134.97612999900,-455463.47596800000,0.247887,0.482609,0.417252
Stonewall County  TX,TX,48433,0.30914000000,0.15957400000,0.68212900000,0.02977000000,-0.80414400000,-748115.94233500000,-376656.95035100000,0.179661,0.556004,0.317871
Sutton County  TX,TX,48435,0.25192800000,0.11591700000,0.66964900000,0.03486000000,-1.08835600000,-1043766.34833000000,-416693.52483900000,0.187322,0.501924,0.330351
Swisher County  TX,TX,48437,0.24507700000,0.17607700000,0.63970700000,0.05795900000,-1.12504600000,-591327.75010299900,-498272.23495000000,0.343562,0.495053,0.360293
Tarrant County  TX,TX,48439,0.14200100000,0.20546900000,0.44431300000,0.04550000000,-1.79876700000,-801440.32990200000,-115083.27967700000,0.154476,0.376830,0.555687
Taylor County  TX,TX,48441,0.18233800000,0.21516200000,0.46799800000,0.08243000000,-1.50058800000,-846801.18831899900,-348675.81268500000,0.224271,0.427011,0.532002
Terrell County  TX,TX,48443,0.33096100000,0.15909100000,0.58312300000,0.05284600000,-0.70384200000,-1065835.40522000000,-559796.50622099900,0.163026,0.575292,0.416877
Terry County  TX,TX,48445,0.33230900000,0.19321100000,0.70763700000,0.05706400000,-0.69776200000,-737971.25253900000,-560810.66588300000,0.144901,0.576462,0.292363
Throckmorton County  TX,TX,48447,0.20127100000,0.13901300000,0.56758700000,0.04396800000,-1.37836800000,-752080.82831200000,-284524.06091700000,0.131156,0.448632,0.432413
Titus County  TX,TX,48449,0.25436000000,0.17848500000,0.65142800000,0.05850400000,-1.07549300000,-752251.03218900000,91585.97843900000,0.205842,0.504341,0.348572
Tom Green County  TX,TX,48451,0.20457200000,0.22403100000,0.51867100000,0.07404700000,-1.35796200000,-943811.47934299900,-404751.89065700000,0.169130,0.452296,0.481329
Travis County  TX,TX,48453,0.14335800000,0.21799500000,0.34338800000,0.04094400000,-1.78767800000,-1070706.32370000000,-164003.78423700000,0.199555,0.378626,0.656612
Trinity County  TX,TX,48455,0.24036000000,0.25442200000,0.66892500000,0.06748500000,-1.15070700000,-988335.15244700000,78765.69791600000,0.197006,0.490265,0.331075
Tyler County  TX,TX,48457,0.21577200000,0.18362900000,0.70376400000,0.06389700000,-1.29047800000,-1022618.12971000000,148592.28057199900,0.178075,0.464513,0.296236
Upshur County  TX,TX,48459,0.19270300000,0.17994200000,0.61248200000,0.05219100000,-1.43254000000,-805480.16003999900,94351.09607499990,0.191316,0.438979,0.387518
Upton County  TX,TX,48461,0.26639300000,0.16228100000,0.68102700000,0.05503300000,-1.01299900000,-939465.26394600000,-548279.34107600000,0.243213,0.516133,0.318973
Uvalde County  TX,TX,48463,0.34062500000,0.19779300000,0.62862400000,0.06650300000,-0.66050900000,-1173413.51018000000,-350718.77616499900,0.102744,0.583631,0.371376
Val Verde County  TX,TX,48465,0.33994000000,0.18836500000,0.66428300000,0.11288000000,-0.66356300000,-1107851.85860000000,-476748.57781799900,0.116256,0.583044,0.335717
Van Zandt County  TX,TX,48467,0.16492200000,0.14777600000,0.63159400000,0.05934000000,-1.62205200000,-825172.13868300000,14611.66346800000,0.170770,0.406106,0.368406
Victoria County  TX,TX,48469,0.17525200000,0.21526900000,0.53701200000,0.04662300000,-1.54885500000,-1242357.75414000000,-91257.52044700000,0.121019,0.418631,0.462988
Walker County  TX,TX,48471,0.20312500000,0.24709500000,0.55321800000,0.08784300000,-1.36687600000,-1027405.87935000000,39161.72229400000,0.246911,0.450694,0.446782
Waller County  TX,TX,48473,0.20227700000,0.19692100000,0.54494200000,0.13772300000,-1.37212300000,-1108217.26874000000,1143.67846000000,0.215184,0.449752,0.455058
Ward County  TX,TX,48475,0.20546600000,0.20069000000,0.66152400000,0.08385300000,-1.35247400000,-916925.98577799900,-643009.83728900000,0.149372,0.453284,0.338476
Washington County  TX,TX,48477,0.15096400000,0.21352700000,0.55323700000,0.04344400000,-1.72706100000,-1085544.13022000000,-37218.46780500000,0.154183,0.388541,0.446763
Webb County  TX,TX,48479,0.39734300000,0.19146500000,0.64892600000,0.09336200000,-0.41654600000,-1351792.38152000000,-316992.32605199900,0.051013,0.630351,0.351074
Wharton County  TX,TX,48481,0.18674100000,0.19829900000,0.60449400000,0.05989700000,-1.47132500000,-1189452.60840000000,-20744.58839600000,0.132130,0.432135,0.395506
Wheeler County  TX,TX,48483,0.13528100000,0.16169500000,0.59879000000,0.01839000000,-1.85505400000,-501821.92561099900,-366537.66902600000,0.190748,0.367806,0.401210
Wichita County  TX,TX,48485,0.17701900000,0.22698500000,0.51356100000,0.05865000000,-1.53667400000,-663670.62391099900,-236784.15761400000,0.217980,0.420736,0.486439
Wilbarger County  TX,TX,48487,0.16269200000,0.20403600000,0.58301800000,0.03764300000,-1.63833200000,-651865.47814300000,-283475.53964600000,0.155976,0.403351,0.416982
Willacy County  TX,TX,48489,0.42100300000,0.18337500000,0.75780700000,0.13806900000,-0.31865900000,-1499058.95268000000,-161382.00464000000,0.117645,0.648847,0.242193
Williamson County  TX,TX,48491,0.05681000000,0.14793300000,0.35899300000,0.02786400000,-2.80954900000,-1036273.33475000000,-146730.68383900000,0.171186,0.238348,0.641007
Wilson County  TX,TX,48493,0.13102200000,0.13063200000,0.60943500000,0.04879200000,-1.89195400000,-1198736.73306000000,-195034.49168100000,0.105142,0.361970,0.390565
Winkler County  TX,TX,48495,0.25233600000,0.16205500000,0.68834500000,0.08207900000,-1.08619000000,-879683.32130499900,-635179.89213900000,0.189005,0.502331,0.311655
Wise County  TX,TX,48497,0.11426900000,0.12581900000,0.60026300000,0.04241800000,-2.04785800000,-751518.16682899900,-146478.92204000000,0.188796,0.338037,0.399737
Wood County  TX,TX,48499,0.20880800000,0.16409900000,0.57406200000,0.08397900000,-1.33212700000,-800293.99316499900,55038.31412800000,0.205862,0.456955,0.425938
Yoakum County  TX,TX,48501,0.24088200000,0.13246300000,0.68460300000,0.09232200000,-1.14784900000,-734907.44984000000,-604346.94672699900,0.195735,0.490797,0.315397
Young County  TX,TX,48503,0.21357900000,0.18235300000,0.61092600000,0.05166200000,-1.30348500000,-753679.51120399900,-238077.67254000000,0.185556,0.462146,0.389074
Zapata County  TX,TX,48505,0.46171200000,0.17473400000,0.73695800000,0.11087800000,-0.15345100000,-1436545.51636000000,-304490.00218700000,0.090010,0.679494,0.263042
Zavala County  TX,TX,48507,0.48974900000,0.26400000000,0.76696600000,0.16717000000,-0.04101000000,-1227793.77299000000,-352820.98125399900,0.088465,0.699821,0.233034
Accomack County  VA,VA,51001,0.24628900000,0.27893300000,0.67413600000,0.07590500000,-1.11850200000,-59810.81052400000,1675963.22355100000,0.138851,0.496275,0.325864
Albemarle County  VA,VA,51003,0.10437200000,0.23431100000,0.31436700000,0.03531900000,-2.14956200000,-81564.01593400000,1433437.40964300000,0.000000,0.323067,0.685633
Alleghany County  VA,VA,51005,0.16280900000,0.19784700000,0.63817900000,0.05506100000,-1.63747100000,-129231.22045300000,1320039.76846400000,0.000000,0.403496,0.361821
Amelia County  VA,VA,51007,0.07786300000,0.15827300000,0.68362900000,0.02879100000,-2.47174100000,-147036.00842200000,1495469.36469200000,0.129725,0.279039,0.316371
Amherst County  VA,VA,51009,0.14745700000,0.22195800000,0.62052600000,0.05017200000,-1.75468900000,-136321.81263700000,1394120.89441200000,0.141960,0.384001,0.379474
Appomattox County  VA,VA,51011,0.14529700000,0.19311600000,0.67176900000,0.02866700000,-1.77197700000,-156515.08731500000,1426181.16711500000,0.133763,0.381178,0.328231
Arlington County  VA,VA,51013,0.11494300000,0.21503300000,0.26536600000,0.02948800000,-2.04121600000,32909.23000800000,1532659.89813899000,0.000000,0.339032,0.734634
Augusta County  VA,VA,51015,0.11495600000,0.20118300000,0.60314500000,0.03466500000,-2.04108600000,-75194.57737200000,1384023.53359199000,0.000000,0.339052,0.396855
Bath County  VA,VA,51017,0.05440200000,0.14608700000,0.66075400000,0.04241500000,-2.85542500000,-95726.54682500000,1336393.70200999000,0.183191,0.233242,0.339246
Bedford County  VA,VA,51019,0.10805300000,0.14965000000,0.54224700000,0.03790900000,-2.11078800000,-173704.95807200000,1368885.88087300000,0.000000,0.328714,0.457753
Bland County  VA,VA,51021,0.14132100000,0.14560400000,0.67453600000,0.04503500000,-1.80436100000,-216542.14483599900,1239975.68027299000,0.135601,0.375927,0.325464
Botetourt County  VA,VA,51023,0.05681200000,0.10007900000,0.53288900000,0.02747000000,-2.80952400000,-151566.23814999900,1340454.30247400000,0.320378,0.238353,0.467111
Brunswick County  VA,VA,51025,0.20604100000,0.30308300000,0.67462500000,0.07216600000,-1.34895700000,-207258.94763400000,1517605.69893000000,0.150580,0.453917,0.325375
Buchanan County  VA,VA,51027,0.30724800000,0.15245200000,0.72955300000,0.08339000000,-0.81301500000,-213984.03909400000,1162815.55371099000,0.134905,0.554300,0.270447
Buckingham County  VA,VA,51029,0.26454700000,0.26390600000,0.75146400000,0.05475900000,-1.02246700000,-130249.79187800000,1445167.95175300000,0.133497,0.514341,0.248536
Campbell County  VA,VA,51031,0.18926200000,0.28230100000,0.52823400000,0.05035700000,-1.45481600000,-177347.43200999900,1405239.95410700000,0.000000,0.435043,0.471766
Caroline County  VA,VA,51033,0.12620800000,0.20126000000,0.67319200000,0.04369200000,-1.93490900000,-61415.77095000000,1531254.04534500000,0.178701,0.355258,0.326808
Carroll County  VA,VA,51035,0.18341200000,0.18168800000,0.69283300000,0.05514600000,-1.49340100000,-255258.82967499900,1279959.90930500000,0.000000,0.428266,0.307167
Charles City County  VA,VA,51036,0.13297900000,0.22070800000,0.69558000000,0.03699600000,-1.87487400000,-129574.62881600000,1570045.34945599000,0.199399,0.364663,0.304420
Charlotte County  VA,VA,51037,0.22417800000,0.22070500000,0.71637700000,0.05581900000,-1.24148300000,-193454.28796500000,1446113.08556900000,0.149122,0.473474,0.283623
Chesterfield County  VA,VA,51041,0.06119700000,0.17965000000,0.39221500000,0.03111900000,-2.73049900000,-136099.32890200000,1526685.08861700000,0.000000,0.247380,0.607785
Clarke County  VA,VA,51043,0.07950700000,0.14089300000,0.52242000000,0.02088600000,-2.44907100000,45928.41762200000,1454995.31657800000,0.197200,0.281970,0.477580
Craig County  VA,VA,51045,0.16088100000,0.10410100000,0.64634800000,0.02783500000,-1.65169000000,-165680.03686800000,1309113.62011300000,0.145082,0.401100,0.353652
Culpeper County  VA,VA,51047,0.10446700000,0.17824300000,0.63538300000,0.03209500000,-2.14854800000,-21564.51075500000,1471943.02297800000,0.215145,0.323214,0.364617
Cumberland County  VA,VA,51049,0.19928000000,0.25827800000,0.70151700000,0.03461400000,-1.39079900000,-132263.77036400000,1469630.47041400000,0.204922,0.446408,0.298483
Dickenson County  VA,VA,51051,0.28080500000,0.17081500000,0.74091200000,0.07172500000,-0.94047400000,-233404.95459800000,1139181.98054199000,0.101820,0.529910,0.259088
Dinwiddie County  VA,VA,51053,0.20853100000,0.40190100000,0.64523800000,0.06600400000,-1.33380400000,-168820.84688299900,1530120.09938300000,0.000000,0.456652,0.354762
Essex County  VA,VA,51057,0.17138900000,0.25178600000,0.61744400000,0.03210300000,-1.57581200000,-63726.74917500000,1565517.58476200000,0.204848,0.413992,0.382556
Fairfax County  VA,VA,51059,0.05448200000,0.13258600000,0.25308300000,0.02603100000,-2.85386900000,27662.77959800000,1518649.31041199000,0.000000,0.233414,0.746917
Fauquier County  VA,VA,51061,0.05183900000,0.12262800000,0.44693500000,0.02536900000,-2.90637900000,8276.00752500000,1478194.13394100000,0.238520,0.227682,0.553065
Floyd County  VA,VA,51063,0.13009500000,0.15210900000,0.68547000000,0.03573000000,-1.90012300000,-227956.45429500000,1307224.04137500000,0.118864,0.360687,0.314530
Fluvanna County  VA,VA,51065,0.05974000000,0.16645900000,0.53101900000,0.02880300000,-2.75616000000,-96868.80645100000,1459893.91837599000,0.151662,0.244418,0.468981
Franklin County  VA,VA,51067,0.13155300000,0.17502300000,0.59865500000,0.03839100000,-1.88729400000,-214319.69009100000,1345886.60018500000,0.110825,0.362702,0.401345
Frederick County  VA,VA,51069,0.09874700000,0.17439100000,0.56471400000,0.03093200000,-2.21122200000,51713.10135500000,1431957.92308999000,0.000000,0.314240,0.435286
Giles County  VA,VA,51071,0.11875200000,0.17006100000,0.64903900000,0.05405800000,-2.00430400000,-190937.20729799900,1271865.40874899000,0.177021,0.344604,0.350961
Gloucester County  VA,VA,51073,0.09696800000,0.16122800000,0.51368000000,0.03972600000,-2.23137300000,-114025.41667100000,1610911.48589900000,0.190353,0.311397,0.486320
Goochland County  VA,VA,51075,0.07839200000,0.13104900000,0.51539600000,0.01711000000,-2.46440300000,-104048.82252800000,1491894.38880599000,0.181882,0.279986,0.484604
Grayson County  VA,VA,51077,0.18784500000,0.14330400000,0.73492300000,0.03553100000,-1.46407200000,-270091.14197200000,1240728.91821700000,0.144457,0.433411,0.265077
Greene County  VA,VA,51079,0.07929100000,0.15932500000,0.56764800000,0.02695900000,-2.45202200000,-50227.59924000000,1434790.92616700000,0.161651,0.281587,0.432352
Greensville County  VA,VA,51081,0.19049000000,0.33170700000,0.75456400000,0.05299500000,-1.44682900000,-211809.91735900000,1544339.49223900000,0.000000,0.436452,0.245436
Halifax County  VA,VA,51083,0.19125700000,0.25413100000,0.69849200000,0.07360500000,-1.44186400000,-224482.46906999900,1428507.64051400000,0.000000,0.437329,0.301508
Hanover County  VA,VA,51085,0.04115100000,0.13302900000,0.42897300000,0.02219100000,-3.14848100000,-92842.18790100000,1525676.62173200000,0.167118,0.202857,0.571027
Henrico County  VA,VA,51087,0.18335600000,0.34694400000,0.42315200000,0.05008200000,-1.49377100000,-115988.08201899900,1536467.72374100000,0.000000,0.428201,0.576848
Henry County  VA,VA,51089,0.17829500000,0.26220900000,0.66535000000,0.06009300000,-1.52794500000,-247972.98998400000,1352554.90475600000,0.153288,0.422250,0.334650
Highland County  VA,VA,51091,0.13173700000,0.13235300000,0.66174300000,0.06761300000,-1.88569100000,-60028.44570000000,1344370.32404799000,0.165623,0.362956,0.338257
Isle of Wight County  VA,VA,51093,0.09217600000,0.19361500000,0.55188400000,0.04111900000,-2.28735300000,-173937.42875699900,1608125.45090500000,0.196821,0.303605,0.448116
James City County  VA,VA,51095,0.09734800000,0.18947700000,0.30522600000,0.12841300000,-2.22704400000,-128301.82067700000,1593821.12601900000,0.000000,0.312006,0.694774
King and Queen County  VA,VA,51097,0.08902700000,0.20083700000,0.69226300000,0.04113500000,-2.32557500000,-87192.64990400000,1575020.59924199000,0.182333,0.298374,0.307737
King George County  VA,VA,51099,0.06523200000,0.17616600000,0.53417300000,0.04209400000,-2.66235000000,-31414.16771500000,1541056.42650999000,0.224377,0.255406,0.465827
King William County  VA,VA,51101,0.06577400000,0.14625900000,0.59239100000,0.03125900000,-2.65349700000,-91827.54528400000,1559604.43221800000,0.200254,0.256464,0.407609
Lancaster County  VA,VA,51103,0.17993600000,0.29650600000,0.54640600000,0.06428900000,-1.51678400000,-78125.25662900000,1609884.54919900000,0.139133,0.424189,0.453594
Lee County  VA,VA,51105,0.30124600000,0.18479000000,0.69669100000,0.07959800000,-0.84137000000,-289044.47136800000,1081249.89304500000,0.114768,0.548859,0.303309
Loudoun County  VA,VA,51107,0.02845800000,0.11479200000,0.26924500000,0.02023400000,-3.53046200000,49423.61593200000,1484252.04427400000,0.197438,0.168695,0.730755
Louisa County  VA,VA,51109,0.13253200000,0.17789200000,0.63987200000,0.03441700000,-1.87875400000,-76927.22927100000,1482497.06708200000,0.126898,0.364049,0.360128
Lunenburg County  VA,VA,51111,0.27437500000,0.25531900000,0.68606600000,0.05201000000,-0.97253900000,-193787.34485900000,1482190.63845900000,0.122629,0.523808,0.313934
Madison County  VA,VA,51113,0.13299700000,0.13096900000,0.61467500000,0.03185300000,-1.87471900000,-34619.05577600000,1447462.61669200000,0.160828,0.364688,0.385325
Mathews County  VA,VA,51115,0.07483400000,0.14600800000,0.53626100000,0.03205700000,-2.51470500000,-108109.40375200000,1626678.30016000000,0.171077,0.273558,0.463739
Mecklenburg County  VA,VA,51117,0.20726100000,0.27996500000,0.67213800000,0.06618400000,-1.34151700000,-224720.20663500000,1477805.46723200000,0.153634,0.455259,0.327862
Middlesex County  VA,VA,51119,0.21147500000,0.19832100000,0.56362300000,0.03922000000,-1.31605500000,-91141.45301600000,1603721.01180300000,0.204263,0.459864,0.436377
Montgomery County  VA,VA,51121,0.14285700000,0.19292700000,0.30721300000,0.05575600000,-1.79175900000,-201982.05786400000,1300277.04673100000,0.000000,0.377964,0.692787
Nelson County  VA,VA,51125,0.14584700000,0.18330200000,0.59147000000,0.04792700000,-1.76755300000,-112428.65982200000,1411451.83517000000,0.162899,0.381899,0.408530
