Page ID	Name	Creation Date	Type	Louvain Community	Final In Degree	EC Estimate	Fraction of total pageviews (July 2015)	Number of Edits	Unique Editors	Number of Talk Page Edits	Unique Talk Page Editors	Page Size
1211	Please_clarify	2006-11-04 17:49:51 UTC	Essay	5	0	0.0009711972168414059	0.007020335891612968	378	225	73	73	671
1212	Please_do_not_bite_the_newcomers	2003-07-13 00:55:03 UTC	Guideline	2	0	0.003954795875067094	0.0019250382542855791	919	614	261	261	1335
1213	Please_don't_go_psycho	2008-05-27 03:21:10 UTC	Essay	-1	0	9.020902992389538e-05	5.329286628353537e-06	4	1	2	2	9
1214	Please_don't_shout	2008-12-17 13:59:31 UTC	Essay	2	0	8.890889978086807e-05	2.2482927963366483e-05	30	7	9	9	533
1215	Please_remove_this_notice_when_done	2005-05-07 04:04:03 UTC	Proposal	2	0	0.00010971098206930514	2.8311835213128164e-06	15	11	0	0	243
1216	Please_use_fullurl	2007-04-15 22:06:45 UTC	Essay	3	0	0.0002974297727202493	1.2323975328067554e-05	18	11	7	7	800
1217	Please_use_spellcheck	2007-06-06 05:25:06 UTC	Essay	-1	0	8.730873960483445e-05	5.329286628353537e-06	2	2	2	2	283
1218	Pledges	2008-02-08 00:16:49 UTC	Essay	2	0	0.00010761077183826101	7.327769113986113e-06	9	5	8	8	3461
1219	Plot-only_description_of_fictional_works	2009-06-16 18:04:55 UTC	Essay	1	0	0.00018851887073896098	4.746395903377369e-05	99	21	50	50	806
1220	Plus-one	2006-12-04 08:22:19 UTC	Essay	1	0	9.000900990189118e-05	7.993929942530306e-06	23	13	3	3	5165
1221	Pocket_consensus	2008-09-05 18:30:59 UTC	Essay	2	0	8.780878965984496e-05	1.3989377399428035e-05	15	7	8	8	1358
1222	Pok%C3%A9mon_test	2005-09-11 19:40:31 UTC	Essay	1	0	0.00016921693861555542	0.00014305803792986525	172	79	52	52	2877
1223	Polarity	2008-05-07 23:24:57 UTC	Essay	-1	0	7.940794873566844e-05	4.996206214081441e-06	2	1	2	2	427
1224	Policies_and_guidelines	2001-11-01 08:17:03 UTC	Policy	2	0	0.012242025426745217	0.006171480455840532	3269	1393	4344	4344	9874
1225	Policy_doesn't_override_logic	2008-07-08 05:39:31 UTC	Essay	1	0	8.690869956082604e-05	4.496585592673297e-06	2	1	2	2	1905
1226	Policy_sculpting:_inclusion_versus_exclusion	2010-12-25 08:33:37 UTC	Essay	1	0	9.470948041898994e-05	4.996206214081441e-07	12	8	1	1	775
1227	Policy_shopping	2007-06-06 23:59:28 UTC	Essay	1	0	0.00021762178394057246	1.6320940299332707e-05	62	29	52	52	865
1228	Political_dispute	2003-08-30 01:46:16 UTC	Essay	3	0	9.270928019894792e-05	1.1158193878115218e-05	25	20	6	6	7553
1229	Politics	2003-08-29 22:52:04 UTC	Essay	3	0	8.490849934078401e-05	1.781980216355714e-05	12	11	3	3	3430
1230	Pools	2005-11-10 21:39:36 UTC	Culture	5	0	0.00011011102211331354	1.532169905651642e-05	79	44	49	49	482
1231	Pornography	2005-04-11 22:56:05 UTC	Essay	5	0	0.00016931694862655752	3.7471546605610805e-05	87	54	23	23	4205
1232	Portal	2005-02-05 22:45:34 UTC	Other	4	0	0.0014951496644814146	0.0037266702150833466	1181	522	1190	1190	529
1233	Portal_guidelines	2006-05-08 06:51:14 UTC	Guideline	1	0	0.0001986198818501732	9.29294355819148e-05	80	46	71	71	91
1234	Post-election_edit_war_syndrome	2007-11-24 19:34:00 UTC	Proposal	1	0	8.480848932978191e-05	3.6638845569930564e-06	79	9	20	20	3790
1235	Potential,_not_just_current_state	2007-10-26 20:12:40 UTC	Essay	1	0	0.0003059306236554279	0.00014305803792986525	74	24	6	6	6342
1236	Potentially_unreliable_sources	2010-08-05 19:55:42 UTC	Essay	1	0	0.0007866787465425289	0.00017253565459294577	154	63	7	7	1768
1237	Practical_process	2006-09-10 16:12:19 UTC	Essay	2	0	0.00024982500748324906	1.6987101127876898e-05	467	66	212	212	641
1238	Pranking	2008-04-01 22:33:48 UTC	Proposal	2	0	8.850885973685965e-05	1.0492033049571025e-05	51	30	289	289	35
1239	Precedents	2007-09-23 08:12:15 UTC	Essay	2	0	0.0002677267994526252	1.8319422784965283e-05	16	8	1	1	1117
1240	Preliminary_Deletion	2004-10-22 13:15:19 UTC	Proposal	1	0	0.00020792081287336863	5.662367042625633e-06	58	13	119	119	4965
1241	Preparing_images_for_upload	2003-04-24 12:46:28 UTC	Guideline	5	0	0.00048514856337119347	0.0007307784289129788	339	192	164	164	1698
1242	Presentation	2004-05-02 13:05:20 UTC	Essay	5	0	0.00013261327458878635	1.848596299210133e-05	45	20	6	6	649
1243	Presentations	2004-10-26 21:37:01 UTC	Essay	5	0	0.00010471048151920007	7.4943093211221614e-06	18	16	3	3	602
1244	Presentism	2015-08-20 22:21:00 UTC	Essay	1	0	0.0005561556711826854	0	13	3	0	0	2681
1245	Press_Kit	2004-10-24 04:11:52 UTC	Basic	5	0	7.990799879067895e-05	2.4981031070407203e-05	64	31	3	3	299
1246	Primary_Secondary_and_Tertiary_Sources	2008-08-24 20:39:34 UTC	Proposal	1	0	9.000900990189118e-05	0.0001612109205076945	95	26	65	65	14522
1247	Prime_objective	2012-06-14 07:49:17 UTC	Essay	3	0	0.00020142016215823205	1.8152882577829235e-05	47	10	24	24	226
1248	Primogeniture	2006-08-15 07:01:23 UTC	Humor	2	0	0.00010311032134316645	6.328527871169825e-06	50	26	16	16	1621
1249	Principles	2009-03-22 08:20:06 UTC	Essay	2	0	0.0007715772348812116	0.0008954866937705302	55	17	6	6	36
1250	Printability	2015-02-14 09:30:11 UTC	Essay	4	0	0.0003719372309168148	0.00015521547305079677	17	2	17	17	15003
1251	Private_correspondence	2007-11-29 19:02:42 UTC	Proposal	3	0	0.0003058306136444258	1.9984824856325764e-05	325	41	914	914	27
1252	Pro_and_con_lists	2004-12-18 20:57:49 UTC	Essay	1	0	0.0007894790268505878	0.00025996926333937096	85	64	54	54	6703
1253	Procedurally_flawed_consensus	2012-11-26 21:52:36 UTC	Essay	2	0	0.00010661067172823999	7.827389735394258e-06	5	3	4	4	1328
1254	Process_is_important	2006-01-08 07:49:10 UTC	Essay	2	0	0.0003728373210158337	0.00015305045035802814	168	72	380	380	7156
1255	Processes	2009-03-22 04:21:37 UTC	Essay	2	0	0.0002972297526982451	0.0001886900546851424	109	58	8	8	1270
1256	Producing_maps_with_xplanet	2005-01-31 23:51:26 UTC	Essay	-1	0	8.750875962683865e-05	1.1491274292387313e-05	25	13	1	1	320
1257	Product,_process,_policy	2006-09-09 17:04:19 UTC	Essay	2	0	0.0008180818899971887	0.00020101403001320997	55	37	30	30	5021
1258	Productivity_of_Wikipedia_Authors	2005-08-22 13:30:24 UTC	Culture	5	0	0.00010861087194828203	8.327010356802401e-06	23	16	2	2	7523
1259	Project_namespace	2004-04-11 19:32:40 UTC	Guideline	4	0	0.0023862388625101373	0.0009347901826546376	463	279	143	143	974
1260	Propaganda	2007-12-06 20:21:36 UTC	Essay	1	0	0.00010701071177224841	2.5813732106087445e-05	15	8	9	9	20
1261	Proposed_blanking	2008-03-04 23:03:24 UTC	Proposal	4	0	9.380939031997103e-05	8.826630978210546e-06	8	4	42	42	7807
1262	Proposed_deletion	2006-01-27 17:08:18 UTC	Policy	1	0	0.0023170319348966833	0.003043522285411278	980	497	3807	3807	4435
1263	Proposed_deletion_(books)	2010-03-09 08:50:26 UTC	Policy	1	0	9.16091700779248e-05	0.0007922317653461804	63	20	72	72	4721
1264	Proposed_deletion_of_biographies_of_living_people	2010-03-06 10:32:24 UTC	Policy	1	0	0.0006619662628229086	0.001140467338467657	373	100	2324	2324	44
1265	Proposed_deletion_review	2015-06-11 22:52:47 UTC	Essay	1	0	0.00019701972167413957	1.182435470665941e-05	3	1	1	1	1059
1266	Proposed_guideline_for_lists_of_people_by_ethnicity,_religion,_and_other_cultural_categorizations	2007-06-09 12:14:05 UTC	Proposal	4	0	8.890889978086807e-05	1.3656296985155937e-05	18	8	32	32	5757
1267	Proposed_naming_conventions_and_guidelines	2009-09-19 11:27:37 UTC	Proposal	4	0	0.00033873390726411716	1.2490515535203602e-05	19	5	3	3	4599
1268	Proposed_policy_on_userboxes	2006-01-03 06:08:53 UTC	Proposal	4	0	0.00012091210330154048	1.3656296985155937e-05	222	90	1167	1167	62
1269	Proposed_template_and_category_usage_policy	2006-03-10 22:42:04 UTC	Proposal	4	0	0.00010511052156320848	6.661608285441922e-07	19	11	21	21	394
1270	Proseline	2006-11-07 03:21:18 UTC	Essay	5	0	0.000251725197692289	0.00010142298614585324	118	90	59	59	5049
1271	Protected_Userpage	2006-04-19 00:59:24 UTC	Proposal	3	0	8.660866952781974e-05	1.1491274292387313e-05	22	9	129	129	442
1272	Protected_redirects	2014-01-07 23:07:42 UTC	Other	4	0	0.00026312633894652853	1.4655538227972226e-05	5	3	0	0	711
1273	Protecting_children's_privacy	2006-08-26 13:24:10 UTC	Essay	3	0	0.00021172119329144847	3.0976478527304936e-05	197	85	992	992	583
1274	Protection_policy	2003-12-07 21:32:25 UTC	Policy	3	0	0.0045026507153366055	0.018125736524066058	2031	1009	6502	6502	3460
1275	Protocol-relative_URL	2014-09-16 21:38:19 UTC	Essay	-1	0	8.920892981387436e-05	5.878869311902495e-05	29	9	11	11	735
1276	Provenance	2005-08-20 19:58:39 UTC	Essay	5	0	9.350936028696472e-05	2.4148330034726964e-05	69	23	29	29	3930
1277	Pruning_article_revisions	2008-11-18 14:04:48 UTC	Essay	7	0	0.0005744575031960699	0.00010408762946003002	41	22	39	39	19065
1278	Public_domain	2005-07-08 05:35:03 UTC	Guideline	5	0	0.0024601462606406903	0.0012197404770644157	951	400	798	798	36
1279	Public_domain_image_resources	2002-07-18 09:06:39 UTC	Other	5	0	0.000996099709580929	0.003900871271747653	1790	931	165	165	661
1280	Public_transport	2009-06-09 19:44:27 UTC	Essay	1	0	8.590859945080503e-05	1.3156676363747794e-05	10	4	4	4	999
1281	Publicising_discussions	2009-04-11 10:08:46 UTC	Essay	2	0	0.00015591560715227595	6.961380658286808e-05	28	14	65	65	3280
1282	Publicity_photos	2005-08-31 15:56:39 UTC	Essay	5	0	8.690869956082604e-05	4.2800833233964346e-05	35	25	206	206	562
1283	Published	2006-07-26 17:53:00 UTC	Essay	1	0	0.0008496850534738527	0.00013090060280893375	57	19	68	68	1241
1284	Pulling_a_rabbit_out_of_a_hat	2011-11-06 11:18:56 UTC	Essay	1	0	0.00010361037139817696	7.4943093211221614e-06	73	5	36	36	679
1285	Punishing_productivity	2013-11-26 20:02:39 UTC	Essay	4	0	0.00019271929120104922	1.8319422784965282e-06	9	2	0	0	866
1286	Puppy_Cabal	2009-08-19 03:00:21 UTC	Humor	6	0	9.870988085907399e-05	3.996964971265153e-06	22	15	0	0	95
1287	Pure_wiki_deletion_system	2005-08-12 16:39:16 UTC	Proposal	3	0	0.00016271628790041884	1.5488239263652468e-05	240	100	5	5	5380
1288	Purge	2005-09-05 21:42:08 UTC	Other	3	0	0.0013371338470980945	0.0018537590456313507	297	196	54	54	408
1289	Purging_Google_search_results	2009-09-14 03:51:47 UTC	Essay	1	0	8.550855940679662e-05	2.2982548584774627e-05	13	12	1	1	2082
1290	Purpose	2007-12-04 10:57:50 UTC	Essay	2	0	0.0002590259284954424	0.00035839452575677535	57	33	6	6	720
1291	Put_a_little_effort_into_it	2008-12-14 00:41:27 UTC	Essay	1	0	0.0001354135548968452	0.0001320663842588861	21	10	2	2	1412
1292	Quality_control	2008-09-19 21:14:08 UTC	Essay	3	0	0.00010011002101310341	0.0006803167461507562	122	65	9	9	1610
1293	Questions_allowed	2013-09-05 00:46:31 UTC	Essay	4	0	0.00018641866050791685	2.3315628999046723e-06	2	1	0	0	789
1294	Quiz_view	2015-06-17 03:22:43 UTC	Proposal	-1	0	8.780878965984496e-05	2.098406609914205e-05	15	1	3	3	5089
1295	Quotations	2006-06-29 15:41:31 UTC	Essay	5	0	0.0008165817398321572	0.0008097184870954655	322	166	343	343	4596
1296	Quotations_and_neutrality	2015-05-30 19:35:44 UTC	Essay	1	0	8.570857942880082e-05	4.1635051784012005e-06	1	1	0	0	5337
1297	Quote_your_own_essay	2010-05-14 17:04:34 UTC	Essay	2	0	0.00014911492640413306	0.00013672951005869543	29	15	3	3	2800
1298	RFA_reform	2006-10-07 15:58:03 UTC	Essay	3	0	0.00013361337469880734	7.66084952825821e-06	14	13	2	2	719
1299	Rage_quit	2014-02-11 01:29:05 UTC	Essay	6	0	0.0001916191810800261	1.2823595949475699e-05	17	3	0	0	3653
1300	Random	2006-05-23 21:17:51 UTC	Other	4	0	0.00037713775148892403	0.005960307473192023	325	176	42	42	38
1301	Random_pages_test	2005-11-07 06:41:51 UTC	Other	4	0	0.000249724997472247	0.000263466607689228	30	18	2	2	587
1302	Randy's_enablers	2011-01-15 07:12:42 UTC	Essay	8	0	0.00014701471617308893	6.994688699714017e-06	8	5	1	1	1084
1303	Randy_in_Boise	2009-08-12 05:43:59 UTC	Essay	8	0	0.0004346435078151323	6.495068078305873e-05	86	49	71	71	713
1304	Randy_in_space	2013-05-13 16:43:47 UTC	Essay	2	0	0.00014471448592004058	9.32625159961869e-06	13	7	2	2	972
1305	Rating_system	2004-04-20 06:34:32 UTC	Proposal	5	0	0.00016361637799943774	1.4822078435108275e-05	65	36	3	3	2621
1306	Reader	2007-05-08 09:55:50 UTC	Other	3	0	0.0008156816497331382	0.00010725189339561493	40	23	11	11	25
1307	Reader_Knows_Nothing	2007-08-01 03:45:48 UTC	Essay	-1	0	9.420943036397943e-05	7.827389735394258e-06	5	4	4	4	1776
1308	Readers_first	2005-07-27 18:29:31 UTC	Essay	3	0	0.00038603864246811105	6.145333643320173e-05	42	28	44	44	2573
1309	Reasonability_Rule	2008-02-07 22:13:01 UTC	Essay	2	0	0.0009655966562252882	0	42	21	12	12	207
1310	Reasonableness	2005-12-31 13:50:30 UTC	Essay	2	0	0.00011281129241037028	1.6320940299332707e-05	11	8	3	3	1856
1311	Recent_years	2009-01-05 20:45:08 UTC	Guideline	1	0	8.680868954982394e-05	6.828148492577969e-05	239	46	519	519	2364
1312	Recentism	2005-08-31 17:52:36 UTC	Essay	1	0	0.0016097611370898227	0.0009309597578905085	324	174	186	186	1028
1313	Recognise_and_respect_competence	2008-05-30 23:37:21 UTC	Essay	-1	0	8.890889978086807e-05	4.1635051784012005e-06	3	3	8	8	918
1314	Record_charts	2010-05-24 20:33:10 UTC	Guideline	1	0	0.00015511552706425912	0.00018652503199237378	111	42	1130	1130	55
1315	Recovering_from_Wikipediholism	2003-11-21 03:00:26 UTC	Essay	6	0	0.00013511352486383888	2.9977237284488646e-05	124	56	6	6	32
1316	Recreation_of_previously_deleted_pages	2008-09-23 00:57:46 UTC	Essay	1	0	0.0002225222744796754	2.614681252035954e-05	34	14	20	20	276
1317	Red_link	2004-01-18 12:54:17 UTC	Guideline	4	0	0.0017664768243301153	0.0014647211217615425	518	258	1357	1357	213
1318	Redirect	2002-02-25 15:51:15 UTC	Guideline	4	0	0.007901490939243019	0.002964249146814519	2094	1019	2684	2684	582
1319	Redirects_are_cheap	2006-11-16 16:17:13 UTC	Essay	4	0	0.0006335634196983118	6.178641684747382e-05	34	29	8	8	32
1320	Redlinks_within_reason,_Bluelinks_within_context	2006-03-18 18:42:49 UTC	Essay	1	0	8.990899989088907e-05	5.162746421217489e-06	11	4	7	7	1722
1321	Redundancy_is_good	2005-09-04 18:05:23 UTC	Essay	4	0	0.00028622865148801395	1.4488998020836178e-05	53	23	33	33	1019
1322	Refactoring_talk_pages	2004-07-08 15:01:33 UTC	Essay	2	0	0.000723672439611205	0.00015837973698638167	228	106	258	258	12473
1323	Reference_Desk_philosophies	2007-05-13 03:05:38 UTC	Essay	-1	0	8.860886974786176e-05	5.162746421217489e-06	23	9	9	9	1221
1324	Reference_database	2007-02-16 02:59:49 UTC	Essay	7	0	0.00032263229549277884	0.00010458725008143816	15	10	20	20	3817
1325	References_dos_and_don'ts	2014-10-28 14:22:54 UTC	Essay	1	0	0.0003299330262959322	0.00024498064469712663	16	7	1	1	2605
1326	Reform	2007-04-27 09:15:45 UTC	Essay	2	0	8.870887975886387e-05	6.994688699714017e-06	8	6	17	17	4579
1327	Related_information	2009-03-20 22:40:49 UTC	Proposal	4	0	0.00015671568724029276	2.131714651341415e-05	177	12	139	139	1331
1328	Relationships_with_academic_editors	2013-05-21 19:53:00 UTC	Essay	8	0	0.00011721173289446274	0.0001182435470665941	62	12	0	0	1916
1329	Relevance	2004-09-16 22:33:38 UTC	Essay	4	0	0.0001612161377353873	7.844043756107863e-05	190	32	427	427	34
1330	Relevance_emerges	2007-07-12 17:30:58 UTC	Essay	4	0	0.00018161817997981597	9.32625159961869e-06	235	11	14	14	16709
1331	Relevance_of_content	2007-08-02 03:04:24 UTC	Essay	4	0	0.00033153318647196586	3.897040846983524e-05	105	26	317	317	4124
1332	Reliable_source_examples	2006-11-28 03:12:56 UTC	Essay	1	0	0.000741274201547575	0.00022616160129075322	223	110	163	163	15655
1333	Reliable_sources_and_undue_weight	2007-03-26 02:38:07 UTC	Essay	1	0	8.800880968184916e-05	3.3141501220073556e-05	46	14	44	44	63
1334	Reliable_sources_checklist	2011-05-12 03:56:59 UTC	Essay	1	0	0.0005594560015457547	9.792564179599624e-05	81	14	9	9	409
1335	Religion	2009-02-22 22:09:45 UTC	Proposal	1	0	9.750976072704878e-05	1.1657814499523361e-05	125	21	147	147	3945
1336	Remember_the_reader	2012-06-21 09:42:47 UTC	Essay	4	0	0.00010861087194828203	2.8311835213128164e-06	6	2	1	1	2282
1337	Removal_of_adminship	2007-10-06 22:52:50 UTC	Proposal	6	0	0.00013291330462179265	2.4981031070407205e-06	28	19	205	205	5803
1338	Removal_of_non-free_images	2006-06-15 01:35:25 UTC	Essay	5	0	0.00021782180396257665	7.461001279694951e-05	24	16	4	4	10524
1339	Removing_administrator_rights	2007-06-09 00:23:17 UTC	Essay	3	0	0.0003417342075941802	5.6956750840528425e-05	73	34	101	101	35
1340	Rendering_math	2013-01-20 15:21:19 UTC	Essay	-1	0	0.00015661567722929066	0.0006578338181873897	91	15	28	28	5209
1341	Repeated_AfD_nomination_limitation_(failed_proposal)	2005-12-20 03:19:16 UTC	Proposal	3	0	9.650966061702776e-05	8.160470149666353e-06	13	7	29	29	2832
1342	Replies_to_common_objections	2001-12-06 05:29:46 UTC	Essay	5	0	0.0004648465311377669	0.0001089172954669754	1106	594	146	146	41594
1343	Representatives	2005-12-28 04:15:39 UTC	Proposal	-1	0	8.490849934078401e-05	9.992412428162882e-07	20	8	0	0	924
1344	Reproposal_tags	2008-03-03 02:39:13 UTC	Essay	-1	0	9.020902992389538e-05	5.995447456897729e-06	8	3	3	3	187
1345	Requesting_copyright_permission	2003-12-12 00:41:09 UTC	Essay	5	0	0.00147304745204995	0.0007978941323888061	195	130	101	101	1550
1346	Requesting_free_content	2009-04-26 01:25:21 UTC	Essay	5	0	0.0003967397136453359	1.9818284649189716e-05	33	6	14	14	67772
1347	Requests_for_de-adminship	2005-03-26 05:22:43 UTC	Essay	3	0	0.0007841784962674764	8.310356336088796e-05	465	197	102	102	63
1348	Research	2009-11-13 20:20:56 UTC	Essay	5	0	0.00011491150264141441	3.447382287716194e-05	209	31	547	547	2140
1349	Research_recruitment	2012-05-08 23:19:56 UTC	Proposal	5	0	0.00011061107216832405	1.0825113463843122e-05	47	8	40	40	2451
1350	Researching_Wikipedia	2003-07-20 15:09:26 UTC	Essay	5	0	0.0002364236660089675	2.6479892934631636e-05	69	45	19	19	2289
1351	Researching_with_Wikipedia	2004-11-07 21:48:37 UTC	Other	5	0	0.00044864490935542646	0.0017140318118442062	411	221	91	91	2210
1352	Resolving_NPOV_disputes	2004-10-10 05:00:00 UTC	Essay	1	0	8.690869956082604e-05	5.8289072497616805e-06	8	8	3	3	4798
1353	Responding_to_threats_of_harm	2007-10-09 20:16:24 UTC	Essay	3	0	0.0010768077884596248	9.426175723900319e-05	129	72	58	58	7549
1354	Responsibility	2003-10-14 13:22:47 UTC	Essay	2	0	0.00010831084191527572	1.0325492842434977e-05	11	8	2	2	493
1355	Responsible_Editing_Pledge	2008-04-23 13:51:01 UTC	Essay	1	0	8.830883971485545e-05	7.827389735394258e-06	42	24	15	15	2056
1356	Responsible_tagging	2007-09-12 23:58:24 UTC	Essay	4	0	0.00011221123234435768	1.865250319923738e-05	113	51	11	11	5005
1357	Restoring_part_of_a_reverted_edit	2004-08-10 15:05:26 UTC	Essay	2	0	0.00014391440583202378	0.00012373937390208368	27	20	2	2	363
1358	Restricted_materials	2008-06-14 18:29:39 UTC	Essay	5	0	0.00015651566721828854	0.00011141539857401613	56	28	43	43	1225
1359	Retiring	2011-03-20 21:01:49 UTC	Essay	3	0	0.0002443244568781335	5.229362504071908e-05	56	19	6	6	571
1360	Reusing_Wikipedia_content	2006-01-30 18:34:24 UTC	Policy	5	0	0.000722672339501184	0.0013787863748793417	92	49	201	201	5153
1361	Revert,_block,_ignore	2006-09-03 00:22:44 UTC	Essay	2	0	0.00028942897184008117	7.56092540397658e-05	123	91	54	54	733
1362	Revert_only_when_necessary	2005-12-20 03:01:47 UTC	Essay	2	0	0.0007480748822957178	0.0001290686605304372	187	107	167	167	2995
1363	Reverting	2005-05-25 18:11:59 UTC	Essay	2	0	0.001417441885932782	0.0003305823111650553	140	87	33	33	30
1364	Review_aggregators	2010-03-10 19:01:07 UTC	Essay	4	0	8.770877964884285e-05	2.3981789827590917e-05	47	19	32	32	3669
1365	Reviewing	2012-06-23 20:02:46 UTC	Guideline	3	0	0.000743374411778619	0.001296848592968406	244	168	110	110	10852
1366	Reviewing_good_articles	2007-03-30 15:43:27 UTC	Guideline	5	0	8.700870957182814e-05	6.828148492577969e-05	314	117	170	170	7630
1367	Reviewing_mediation	2004-11-29 14:45:30 UTC	Other	3	0	8.480848932978191e-05	2.8311835213128164e-06	7	5	3	3	3865
1368	Revision_deletion	2009-05-20 23:40:39 UTC	Policy	3	0	0.0024239426366579296	0.002001646749568161	447	120	813	813	7495
1369	Revocation_of_our_licensing_is_not_permitted	2007-08-18 15:02:04 UTC	Essay	3	0	0.00015731574730630537	9.892488303881253e-05	81	37	188	188	1220
1370	Revotes_on_Vfd	2005-04-24 08:45:46 UTC	Proposal	3	0	9.560957051800885e-05	6.495068078305873e-06	8	6	16	16	760
1371	RfA_cheatsheet	2008-04-07 00:08:08 UTC	Essay	3	0	8.45084592967756e-05	1.3989377399428035e-05	42	20	15	15	1379
1372	Rhetoric	2004-08-26 07:15:11 UTC	Essay	2	0	9.11091200229143e-05	9.659332013890786e-06	15	8	4	4	2116
1373	Risk_disclaimer	2003-05-10 07:11:10 UTC	Other	5	0	0.00022002202420462287	0.0012252363038999052	70	40	150	150	1926
1374	Role_of_Jimmy_Wales	2008-06-28 05:32:31 UTC	Essay	3	0	0.0007312732004473648	0.00015371661118657233	200	103	112	112	428
1375	Roll_on_the_floor_and_laugh	2007-02-22 03:49:42 UTC	Essay	2	0	9.010901991289328e-05	1.3323216570883842e-05	35	16	29	29	2964
1376	Rollback	2006-02-05 15:16:41 UTC	Guideline	3	0	0.0009037904694259895	0.001974334155597849	487	273	573	573	1456
1377	Rollback_for_users	2008-01-13 13:28:24 UTC	Essay	3	0	9.000900990189118e-05	5.162746421217489e-06	31	9	3	3	191
1378	Romanization_of_Macedonian	2013-12-30 10:06:59 UTC	Proposal	4	0	0.00013191320451177164	3.1642639355849123e-06	2	1	0	0	87
1379	Romanization_of_Russian	2005-12-14 18:03:15 UTC	Essay	4	0	0.0002668267093536063	9.775910158886019e-05	181	36	621	621	7079
1380	Rome_wasn't_built_in_a_day	2013-03-18 08:30:35 UTC	Essay	1	0	0.00014151416556797337	9.825872221026834e-06	2	2	0	0	441
1381	Rouge_admin	2005-05-30 23:32:25 UTC	Humor	2	0	0.00036093612970658365	9.509445827468343e-05	435	210	323	323	32
